% Program : PPPBox
% Positioning Mode : static
% Year   Doy      Secondstatic
% Year   Doy      Second         dn(m)         de(m)         du(m)    ZTD(m)  nSat   GDOP    PDOP
2017      73   47871.000         0.028        -0.000         0.002     2.448   10   1.801   1.601
2017      73   47872.000         0.029        -0.000         0.002     2.448   10   1.801   1.601
2017      73   47873.000         0.029         0.000         0.001     2.448   10   1.801   1.601
2017      73   47874.000         0.030         0.001         0.001     2.448   10   1.801   1.601
2017      73   47875.000         0.030         0.001         0.000     2.447   10   1.800   1.601
2017      73   47876.000         0.030         0.001         0.000     2.447   10   1.800   1.600
2017      73   47877.000         0.031         0.001        -0.000     2.447   10   1.800   1.600
2017      73   47878.000         0.031         0.002        -0.000     2.447   10   1.800   1.600
2017      73   47879.000         0.032         0.002        -0.001     2.446   10   1.800   1.600
2017      73   47880.000         0.032         0.002        -0.001     2.446   10   1.800   1.600
2017      73   47881.000         0.032         0.003        -0.001     2.446   10   1.800   1.600
2017      73   47882.000         0.033         0.003        -0.002     2.446   10   1.800   1.600
2017      73   47883.000         0.033         0.003        -0.002     2.446   10   1.800   1.600
2017      73   47884.000         0.034         0.004        -0.002     2.446   10   1.800   1.600
2017      73   47885.000         0.034         0.004        -0.003     2.445   10   1.799   1.600
2017      73   47886.000         0.034         0.004        -0.003     2.445   10   1.799   1.599
2017      73   47887.000         0.035         0.005        -0.003     2.445   10   1.799   1.599
2017      73   47888.000         0.035         0.005        -0.004     2.445   10   1.799   1.599
2017      73   47889.000         0.036         0.006        -0.004     2.445   10   1.799   1.599
2017      73   47890.000         0.036         0.006        -0.004     2.445   10   1.799   1.599
2017      73   47891.000         0.037         0.006        -0.005     2.445   10   1.799   1.599
2017      73   47892.000         0.037         0.007        -0.005     2.445   10   1.799   1.599
2017      73   47893.000         0.037         0.007        -0.005     2.445   10   1.799   1.599
2017      73   47894.000         0.038         0.008        -0.006     2.445   10   1.798   1.599
2017      73   47895.000         0.038         0.008        -0.006     2.445   10   1.798   1.599
2017      73   47896.000         0.038         0.008        -0.006     2.445   10   1.798   1.599
2017      73   47897.000         0.038         0.008        -0.006     2.445   10   1.798   1.598
2017      73   47898.000         0.038         0.008        -0.006     2.445   10   1.798   1.598
2017      73   47899.000         0.038         0.008        -0.006     2.445   10   1.798   1.598
2017      73   47900.000         0.038         0.008        -0.006     2.445   10   1.798   1.598
2017      73   47901.000         0.038         0.008        -0.006     2.445   10   1.798   1.598
2017      73   47902.000         0.038         0.008        -0.006     2.445   10   1.798   1.598
2017      73   47903.000         0.038         0.009        -0.007     2.445   10   1.797   1.598
2017      73   47904.000         0.038         0.009        -0.007     2.446   10   1.797   1.598
2017      73   47905.000         0.039         0.009        -0.007     2.446   10   1.797   1.598
2017      73   47906.000         0.039         0.009        -0.007     2.446   10   1.797   1.598
2017      73   47907.000         0.039         0.009        -0.007     2.446   10   1.797   1.598
2017      73   47908.000         0.039         0.009        -0.007     2.446   10   1.797   1.597
2017      73   47909.000         0.039         0.009        -0.007     2.446   10   1.797   1.597
2017      73   47910.000         0.039         0.009        -0.008     2.446   10   1.797   1.597
2017      73   47911.000         0.039         0.009        -0.008     2.447   10   1.797   1.597
2017      73   47912.000         0.039         0.009        -0.008     2.447   10   1.796   1.597
2017      73   47913.000         0.040         0.009        -0.008     2.447   10   1.796   1.597
2017      73   47914.000         0.040         0.009        -0.008     2.447   10   1.796   1.597
2017      73   47915.000         0.040         0.009        -0.008     2.447   10   1.796   1.597
2017      73   47916.000         0.040         0.009        -0.008     2.447   10   1.796   1.597
2017      73   47917.000         0.040         0.009        -0.008     2.448   10   1.796   1.597
2017      73   47918.000         0.040         0.009        -0.008     2.448   10   1.796   1.596
2017      73   47919.000         0.040         0.009        -0.009     2.448   10   1.796   1.596
2017      73   47920.000         0.040         0.009        -0.009     2.448   10   1.796   1.596
2017      73   47921.000         0.040         0.009        -0.009     2.448   10   1.796   1.596
2017      73   47922.000         0.040         0.009        -0.009     2.448   10   1.795   1.596
2017      73   47923.000         0.040         0.009        -0.009     2.448   10   1.795   1.596
2017      73   47924.000         0.040         0.009        -0.009     2.448   10   1.795   1.596
2017      73   47925.000         0.041         0.009        -0.009     2.448   10   1.795   1.596
2017      73   47926.000         0.040         0.009        -0.009     2.448   10   1.795   1.596
2017      73   47927.000         0.040         0.009        -0.009     2.448   10   1.795   1.596
2017      73   47928.000         0.040         0.009        -0.008     2.448   10   1.795   1.596
2017      73   47929.000         0.040         0.009        -0.008     2.448   10   1.795   1.595
2017      73   47930.000         0.040         0.009        -0.008     2.447   10   1.795   1.595
2017      73   47931.000         0.040         0.008        -0.008     2.447   10   1.794   1.595
2017      73   47933.000         0.040         0.008        -0.008     2.447   10   1.794   1.595
2017      73   47934.000         0.040         0.008        -0.008     2.447   10   1.794   1.595
2017      73   47935.000         0.040         0.008        -0.008     2.447   10   1.794   1.595
2017      73   47936.000         0.040         0.008        -0.008     2.447   10   1.794   1.595
2017      73   47937.000         0.040         0.008        -0.008     2.447   10   1.794   1.595
2017      73   47938.000         0.041         0.008        -0.008     2.447   10   1.794   1.595
2017      73   47939.000         0.041         0.008        -0.008     2.447   10   1.794   1.594
2017      73   47940.000         0.041         0.008        -0.008     2.446   10   1.793   1.594
2017      73   47941.000         0.041         0.008        -0.008     2.446   10   1.793   1.594
2017      73   47942.000         0.041         0.008        -0.008     2.446   10   1.793   1.594
2017      73   47943.000         0.041         0.008        -0.008     2.446   10   1.793   1.594
2017      73   47944.000         0.041         0.008        -0.008     2.446   10   1.793   1.594
2017      73   47945.000         0.042         0.008        -0.008     2.446   10   1.793   1.594
2017      73   47946.000         0.042         0.008        -0.008     2.446   10   1.793   1.594
2017      73   47947.000         0.042         0.007        -0.008     2.446   10   1.793   1.594
2017      73   47948.000         0.042         0.007        -0.008     2.446   10   1.793   1.594
2017      73   47949.000         0.042         0.007        -0.008     2.445   10   1.792   1.594
2017      73   47950.000         0.042         0.007        -0.007     2.445   10   1.792   1.593
2017      73   47951.000         0.042         0.007        -0.007     2.445   10   1.792   1.593
2017      73   47952.000         0.042         0.007        -0.007     2.445   10   1.792   1.593
2017      73   47953.000         0.042         0.007        -0.007     2.445   10   1.792   1.593
2017      73   47954.000         0.042         0.007        -0.007     2.445   10   1.792   1.593
2017      73   47955.000         0.042         0.007        -0.007     2.444   10   1.792   1.593
2017      73   47956.000         0.043         0.007        -0.008     2.444   10   1.792   1.593
2017      73   47957.000         0.043         0.007        -0.008     2.444   10   1.792   1.593
2017      73   47958.000         0.043         0.007        -0.008     2.444   10   1.791   1.593
2017      73   47959.000         0.043         0.007        -0.008     2.444   10   1.791   1.593
